"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"78","MOK","0.006700","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOK targets 3 genes from the input gene list.The full list of substrates is available below:MYC JUN NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"79","DNA","0.007513","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DNA targets 2 genes from the input gene list.The full list of substrates is available below:JUN NR3C1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"80","MAPK10","0.007981","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK10 targets 4 genes from the input gene list.The full list of substrates is available below:CDKN1A MYC FOS JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"81","PRKCB","0.008242","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCB targets 8 genes from the input gene list.The full list of substrates is available below:AKT1 AR JUN CDKN1A STAT3 ESR1 GSK3B ASXL1"" style=""cursor: pointer; text-decoration: underline dotted;"">8 substrates"
"82","MAPK9","0.008530","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK9 targets 5 genes from the input gene list.The full list of substrates is available below:CDKN1A MYC FOS JUN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"83","CDK6","0.008834","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK6 targets 3 genes from the input gene list.The full list of substrates is available below:RB1 CDKN1A NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"84","MAP3K14","0.009205","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K14 targets 6 genes from the input gene list.The full list of substrates is available below:HSPA8 CALM1 CHUK NPM1 STUB1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"85","PKAGAMMA","0.009487","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 4 genes from the input gene list.The full list of substrates is available below:NR3C1 AR RELA NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"86","PKC","0.01083","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 2 genes from the input gene list.The full list of substrates is available below:PRKCZ RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"87","CAMKIV","0.01083","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIV targets 2 genes from the input gene list.The full list of substrates is available below:HDAC4 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"88","CK2A2","0.01177","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK2A2 targets 4 genes from the input gene list.The full list of substrates is available below:MYC HDAC2 RELA JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"89","MAP3K5","0.01418","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A IKBKE DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"90","BRD2","0.01467","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BRD2 targets 2 genes from the input gene list.The full list of substrates is available below:KDM5A RB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"91","MAP3K3","0.01504","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 7 genes from the input gene list.The full list of substrates is available below:UXT HSPA8 HSPA4 CALM1 PPP1CA STUB1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"92","MAPKAPK2","0.01508","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK2 targets 4 genes from the input gene list.The full list of substrates is available below:TRIM28 AKT1 MAPKAPK2 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"93","RET","0.01629","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RET targets 3 genes from the input gene list.The full list of substrates is available below:AKT1 MAPK1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"94","MARK2","0.01740","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK2 targets 3 genes from the input gene list.The full list of substrates is available below:HDAC4 GSK3B HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"95","PLK3","0.01856","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK3 targets 3 genes from the input gene list.The full list of substrates is available below:HIF1A JUN NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"96","ERBB2","0.01914","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB2 targets 5 genes from the input gene list.The full list of substrates is available below:AR ESR1 NCOA3 NCOR1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"97","PRKD1","0.01976","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 HDAC5 JUN SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"98","PRKAA2","0.01976","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA2 targets 3 genes from the input gene list.The full list of substrates is available below:HDAC5 PPARGC1A PARP1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"99","MAPK13","0.02062","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 4 genes from the input gene list.The full list of substrates is available below:FOS MAPKAPK2 PGR JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"100","MAP2K2","0.02101","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K2 targets 3 genes from the input gene list.The full list of substrates is available below:PAK1 MAPK1 GADD45GIP1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"101","RPS6KA5","0.02101","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA5 targets 3 genes from the input gene list.The full list of substrates is available below:RELA TRIM28 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"102","PKAALPHA","0.02114","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAALPHA targets 5 genes from the input gene list.The full list of substrates is available below:AR ESR1 NFKB1 FOS RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"103","RIPK1","0.02229","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 3 genes from the input gene list.The full list of substrates is available below:HSPA8 PML HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"104","PAK2","0.02240","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK2 targets 4 genes from the input gene list.The full list of substrates is available below:MYC HDAC5 PAK1 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"105","AURORAB","0.02333","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 4 genes from the input gene list.The full list of substrates is available below:RB1 XPO1 NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"106","INSR","0.02428","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 4 genes from the input gene list.The full list of substrates is available below:FOS PRKCZ PPP2CA JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"107","RIPK2","0.02499","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK2 targets 3 genes from the input gene list.The full list of substrates is available below:HSPA8 CALM1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"108","NLK","0.02640","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NLK targets 3 genes from the input gene list.The full list of substrates is available below:PAK1 SETDB1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"109","FOXO3","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FOXO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"110","ARHGEF7","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARHGEF7 targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"111","ARHGEF6","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARHGEF6 targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"112","GIT2","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GIT2 targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"113","BORA","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BORA targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"114","PIKFYVE","0.02671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIKFYVE targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"115","PKCEPSILON","0.02727","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCEPSILON targets 4 genes from the input gene list.The full list of substrates is available below:PRKCZ MAPK1 NFKB1 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"116","PAK3","0.02785","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A PAK1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"117","PDPK1","0.02935","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDPK1 targets 3 genes from the input gene list.The full list of substrates is available below:PRKCZ PAK1 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"118","MAPK12","0.03158","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 4 genes from the input gene list.The full list of substrates is available below:FOS MAPKAPK2 PGR JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"119","ROR1","0.03185","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROR1 targets 2 genes from the input gene list.The full list of substrates is available below:ZNF281 FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"120","LRRK1","0.03185","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK1 targets 2 genes from the input gene list.The full list of substrates is available below:FOXH1 RELB"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"121","ACVR2B","0.03185","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR2B targets 2 genes from the input gene list.The full list of substrates is available below:FOXH1 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"122","GSK3A","0.03408","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSK3A targets 3 genes from the input gene list.The full list of substrates is available below:MYC AKT1 CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"123","PKMYT1","0.03474","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 2 genes from the input gene list.The full list of substrates is available below:PLK1 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"124","PKA","0.03474","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKA targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"125","CSNK2B","0.03474","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 2 genes from the input gene list.The full list of substrates is available below:FOS SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"126","PIM3","0.03772","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 2 genes from the input gene list.The full list of substrates is available below:PML POU5F1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"127","SGK2","0.03772","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK2 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B NR1H4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"128","MAPK6","0.04079","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK6 targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"129","MERTK","0.04396","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MERTK targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"130","PBK","0.04721","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 2 genes from the input gene list.The full list of substrates is available below:E2F4 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","EPHA8","0.05055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 2 genes from the input gene list.The full list of substrates is available below:FOXH1 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"132","TTK","0.05571","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 4 genes from the input gene list.The full list of substrates is available below:PLK1 XPO1 E2F1 E2F4"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"133","MAP3K1","0.05620","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 5 genes from the input gene list.The full list of substrates is available below:HSPA8 ESR1 CALM1 STAT3 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"134","AKT3","0.06105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B PRKCZ"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"135","TNK2","0.06105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TNK2 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 AR"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"136","CDK8","0.06105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK8 targets 2 genes from the input gene list.The full list of substrates is available below:E2F1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"137","DYRK1B","0.06470","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1B targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"138","CAMK4","0.06470","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK4 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"139","MAPK7","0.06470","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK7 targets 2 genes from the input gene list.The full list of substrates is available below:FOS PML"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"140","PRKACB","0.06843","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKACB targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"141","LATS2","0.06843","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS2 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"142","CAMK2D","0.06843","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2D targets 2 genes from the input gene list.The full list of substrates is available below:HDAC4 GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"143","RIPK3","0.06891","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK3 targets 4 genes from the input gene list.The full list of substrates is available below:DAXX HSPA8 CALM1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"144","RPS6KB1","0.07008","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB1 targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B PPARGC1A ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"145","AXL","0.07222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AXL targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"146","FER","0.07222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FER targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 AR"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"147","PLK2","0.07608","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK2 targets 2 genes from the input gene list.The full list of substrates is available below:NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"148","PKM","0.07803","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKM targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"149","CDK9","0.08399","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK9 targets 2 genes from the input gene list.The full list of substrates is available below:RB1 CDK9"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"150","PAK6","0.08804","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK6 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 AR"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"151","CHK2","0.09044","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK2 targets 1 genes from the input gene list.The full list of substrates is available below:E2F1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"152","PDHK2","0.09044","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDHK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"153","NIK","0.09044","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NIK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"154","CAMK2A","0.09551","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2A targets 4 genes from the input gene list.The full list of substrates is available below:MYC CDKN1A NCOR2 HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"155","ALK","0.09630","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ALK targets 2 genes from the input gene list.The full list of substrates is available below:RELA STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"156","PRKCE","0.1006","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 3 genes from the input gene list.The full list of substrates is available below:KEAP1 STAT3 NANOG"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"157","PKC","0.1006","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A AHR NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"158","RSK","0.1027","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"159","RSK3","0.1027","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK3 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"160","CSNK1A1","0.1034","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1A1 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A RELA VHL"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"161","STK11","0.1091","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK11 targets 2 genes from the input gene list.The full list of substrates is available below:PAK1 AES"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"162","TRRAP","0.1267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRRAP targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"163","RSK","0.1267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"164","PTK2","0.1359","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK2 targets 2 genes from the input gene list.The full list of substrates is available below:SUMO1 NANOG"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"165","NEK2","0.1405","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 2 genes from the input gene list.The full list of substrates is available below:NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"166","JNK3","0.1500","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"167","TRKB","0.1615","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKB targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"168","AURKB","0.1632","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 4 genes from the input gene list.The full list of substrates is available below:RB1 PLK1 ATM HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"169","P70S6K","0.1728","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""P70S6K targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"170","CAMKIIBETA","0.1735","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIBETA targets 2 genes from the input gene list.The full list of substrates is available below:FOS PPARGC1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"171","PRKAA1","0.1807","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA1 targets 3 genes from the input gene list.The full list of substrates is available below:RB1 NFE2L2 HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"172","PLK1","0.1828","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK1 targets 6 genes from the input gene list.The full list of substrates is available below:MYC PLK1 CDKN1A XPO1 SUZ12 NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"173","ACTR2B","0.1839","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 1 genes from the input gene list.The full list of substrates is available below:NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"174","PKC","0.1949","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"175","LCK","0.1952","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 4 genes from the input gene list.The full list of substrates is available below:TBK1 ESR1 PPP2CA MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"176","TAF1","0.2057","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAF1 targets 1 genes from the input gene list.The full list of substrates is available below:GTF2B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"177","TAOK3","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK3 targets 1 genes from the input gene list.The full list of substrates is available below:ZNF281"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"178","TAOK1","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK1 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"179","RPS6KA6","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA6 targets 1 genes from the input gene list.The full list of substrates is available below:XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"180","ALPK1","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ALPK1 targets 1 genes from the input gene list.The full list of substrates is available below:IKBKE"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"181","MAST1","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"182","POMK","0.2270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""POMK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"183","PRKG1","0.2324","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"184","BTK","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 2 genes from the input gene list.The full list of substrates is available below:FOS JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"185","CDKL2","0.2374","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDKL2 targets 1 genes from the input gene list.The full list of substrates is available below:CALM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"186","STK40","0.2374","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK40 targets 1 genes from the input gene list.The full list of substrates is available below:MAPKAPK2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"187","MAP4K5","0.2374","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K5 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"188","TYRO3","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYRO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"189","CDK19","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK19 targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
