"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"61","TTK","0.0004194","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 9 genes from the input gene list.The full list of substrates is available below:CHEK2 CHEK1 KPNA2 TP53 PLK1 TOP2A XPO1 AURKA E2F1"" style=""cursor: pointer; text-decoration: underline dotted;"">9 substrates"
"62","CK2A2","0.0004569","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK2A2 targets 7 genes from the input gene list.The full list of substrates is available below:MYC NCL HDAC2 RELA PPP1R8 JUN NFKBIA"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"63","PKCIOTA","0.0004739","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCIOTA targets 6 genes from the input gene list.The full list of substrates is available below:RELA IKBKB CCND1 RUVBL2 CHUK SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"64","PRKCZ","0.0004810","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCZ targets 8 genes from the input gene list.The full list of substrates is available below:GSK3B IKBKB PIAS4 NCOA3 RELA MAPK7 STAT3 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">8 substrates"
"65","AURKB","0.0004949","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 11 genes from the input gene list.The full list of substrates is available below:RB1 YY1 KPNA2 TP53 HIST1H3A TP53BP1 PLK1 ATM TOP2A AURKA MYBBP1A"" style=""cursor: pointer; text-decoration: underline dotted;"">11 substrates"
"66","CSNK1D","0.0005282","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1D targets 6 genes from the input gene list.The full list of substrates is available below:DNMT1 UHRF1 HIF1A CDH1 NCOA3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"67","CHK2","0.0006229","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK2 targets 3 genes from the input gene list.The full list of substrates is available below:CHEK2 E2F1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"68","JNK2","0.0007210","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK2 targets 5 genes from the input gene list.The full list of substrates is available below:RB1 RELA MYC JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"69","CDK9","0.001049","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK9 targets 5 genes from the input gene list.The full list of substrates is available below:RB1 POLR2A SMAD3 CDK9 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"70","DNA","0.001188","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DNA targets 3 genes from the input gene list.The full list of substrates is available below:JUN NR3C1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"71","CDK7","0.001293","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK7 targets 7 genes from the input gene list.The full list of substrates is available below:TOP2A RARA TP53 POLR2A E2F1 CDK9 CDK7"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"72","LYN","0.002008","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LYN targets 10 genes from the input gene list.The full list of substrates is available below:YY1 CCND1 TRIM28 MYC CSNK2A1 TP53 LYN TOP2A IKBKB PPP1R8"" style=""cursor: pointer; text-decoration: underline dotted;"">10 substrates"
"73","PRKAA2","0.002019","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA2 targets 5 genes from the input gene list.The full list of substrates is available below:IKBKB PPARGC1A TFAP2A PARP1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"74","CK1ALPHA","0.002678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1ALPHA targets 7 genes from the input gene list.The full list of substrates is available below:RB1 GSK3B CDH1 KPNA2 TP53 JUN ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"75","MAP3K8","0.003015","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K8 targets 6 genes from the input gene list.The full list of substrates is available below:CHEK1 CREB1 HSPA8 NPM1 PLK1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"76","PKBGAMMA","0.003722","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKBGAMMA targets 4 genes from the input gene list.The full list of substrates is available below:GSK3B CDKN1A RELA CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"77","CDK8","0.003722","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK8 targets 4 genes from the input gene list.The full list of substrates is available below:HIST1H3A E2F1 SMAD3 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"78","MAP3K20","0.003902","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K20 targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A CHEK2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"79","MAP2K1","0.004817","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K1 targets 6 genes from the input gene list.The full list of substrates is available below:GSK3B CCND1 MYC MAPK8 HSPA8 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"80","CDK3","0.005172","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK3 targets 4 genes from the input gene list.The full list of substrates is available below:RB1 CDKN1A E2F1 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"81","MAP2K4","0.005283","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K4 targets 5 genes from the input gene list.The full list of substrates is available below:DAXX MAPK9 MAPK8 RXRA HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"82","JAK2","0.005698","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK2 targets 5 genes from the input gene list.The full list of substrates is available below:GTF2I HIST1H3A LYN STAT3 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"83","AURORAB","0.006519","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 6 genes from the input gene list.The full list of substrates is available below:RB1 TOP2A XPO1 AURKA NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"84","PKCALPHA","0.007052","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCALPHA targets 8 genes from the input gene list.The full list of substrates is available below:MYC TP53 BCL2 TOP2A GSK3B CREB1 MAPK7 KLF5"" style=""cursor: pointer; text-decoration: underline dotted;"">8 substrates"
"85","IKBKE","0.007729","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IKBKE targets 6 genes from the input gene list.The full list of substrates is available below:BTRC IRF7 RELA HSPA8 NFKBIA HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"86","PRKAA1","0.007811","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA1 targets 7 genes from the input gene list.The full list of substrates is available below:RB1 KPNA2 TXNIP SQSTM1 TP53 NFE2L2 TP73"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"87","ERBB2","0.009383","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB2 targets 7 genes from the input gene list.The full list of substrates is available below:CCND1 CDH1 SOCS1 NCOA3 NCOR1 ERBB4 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"88","CHK1","0.01050","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK1 targets 2 genes from the input gene list.The full list of substrates is available below:TP53 TP73"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"89","NIK","0.01050","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NIK targets 2 genes from the input gene list.The full list of substrates is available below:CEBPB TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"90","PKD1","0.01052","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKD1 targets 5 genes from the input gene list.The full list of substrates is available below:XPO1 TP53 MAPK9 MAPK8 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"91","PKA","0.01067","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKA targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B RELA RARA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"92","DYRK2","0.01076","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK2 targets 4 genes from the input gene list.The full list of substrates is available below:MYC JUN STAT3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"93","DYRK1A","0.01260","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 4 genes from the input gene list.The full list of substrates is available below:CCND1 POLR2A SIRT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"94","RIPK1","0.01358","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 4 genes from the input gene list.The full list of substrates is available below:STAT6 HSPA8 PML HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"95","PRKG1","0.01415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 5 genes from the input gene list.The full list of substrates is available below:CDKN1A GTF2I GATA4 EGR1 SMAD7"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"96","MAPKAPK2","0.01496","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK2 targets 5 genes from the input gene list.The full list of substrates is available below:TRIM28 CREB1 MAPKAPK2 TP53 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"97","RPS6KB1","0.01581","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB1 targets 5 genes from the input gene list.The full list of substrates is available below:TOP2A GSK3B TP63 PPARGC1A CDKN2A"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"98","AURORA","0.01643","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORA targets 2 genes from the input gene list.The full list of substrates is available below:TP53 AURKA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"99","RPS6KA4","0.01662","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 3 genes from the input gene list.The full list of substrates is available below:RELA HIST1H3A CREB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"100","PAK3","0.01802","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 4 genes from the input gene list.The full list of substrates is available below:CDKN1A CCND1 PLK1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"101","PKBBETA","0.01925","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKBBETA targets 4 genes from the input gene list.The full list of substrates is available below:GSK3B CDKN1A RELA CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"102","EGFR","0.01940","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EGFR targets 9 genes from the input gene list.The full list of substrates is available below:CCND1 CDH1 HIST1H3A LYN EGR1 JUN ATM CDKN1A STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">9 substrates"
"103","TRRAP","0.01981","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRRAP targets 2 genes from the input gene list.The full list of substrates is available below:NCOR2 HUWE1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"104","VRK1","0.02016","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 3 genes from the input gene list.The full list of substrates is available below:HIST1H3A JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"105","MOK","0.02016","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOK targets 3 genes from the input gene list.The full list of substrates is available below:MYC JUN TXNIP"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"106","PRKCI","0.02054","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCI targets 4 genes from the input gene list.The full list of substrates is available below:HSPA4 CDK7 SP1 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"107","MELK","0.02208","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MELK targets 3 genes from the input gene list.The full list of substrates is available below:SMAD3 SMAD7 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"108","CAMKIV","0.02347","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIV targets 2 genes from the input gene list.The full list of substrates is available below:CREB1 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"109","CDC7","0.02409","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 3 genes from the input gene list.The full list of substrates is available below:TOP2A NPM1 NCL"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"110","PKCTHETA","0.02470","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCTHETA targets 4 genes from the input gene list.The full list of substrates is available below:IKBKB CHUK MAPK8 LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"111","INSR","0.02606","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 5 genes from the input gene list.The full list of substrates is available below:CCND1 TP53 JUN HMGA1 NFKBIA"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"112","CDK6","0.02619","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK6 targets 3 genes from the input gene list.The full list of substrates is available below:RB1 CDKN1A NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"113","LKB1","0.02619","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LKB1 targets 3 genes from the input gene list.The full list of substrates is available below:CDH1 PPARGC1A CREB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"114","MAPK7","0.02619","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK7 targets 3 genes from the input gene list.The full list of substrates is available below:MAPK7 PPP2R1A PML"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"115","JNK3","0.02737","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"116","EEF2K","0.02840","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 3 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8 MAPKAPK2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"117","MTOR","0.03212","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MTOR targets 6 genes from the input gene list.The full list of substrates is available below:MYC SQSTM1 DNMT1 JUN POLR2A STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"118","PLK2","0.03309","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK2 targets 3 genes from the input gene list.The full list of substrates is available below:NPM1 PLK1 TP73"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"119","EIF2AK2","0.03309","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 3 genes from the input gene list.The full list of substrates is available below:IKBKB CHUK TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"120","PAK1","0.03949","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK1 targets 6 genes from the input gene list.The full list of substrates is available below:CCND1 PPP2R1A HIST1H3A PLK1 SNAI1 AURKA"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"121","RAD17","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RAD17 targets 1 genes from the input gene list.The full list of substrates is available below:ATR"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"122","BAZ1B","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BAZ1B targets 1 genes from the input gene list.The full list of substrates is available below:H2AFX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"123","GTF2H1","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GTF2H1 targets 1 genes from the input gene list.The full list of substrates is available below:CDK7"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"124","HASPIN","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HASPIN targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"125","TGM2","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TGM2 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"126","BORA","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BORA targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"127","WRNIP1","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""WRNIP1 targets 1 genes from the input gene list.The full list of substrates is available below:ATR"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"128","ERCC3","0.04002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERCC3 targets 1 genes from the input gene list.The full list of substrates is available below:CDK7"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"129","AKT2","0.04008","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT2 targets 4 genes from the input gene list.The full list of substrates is available below:GSK3B CHUK HIST1H3A PPARGC1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"130","ACTR2B","0.04048","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 2 genes from the input gene list.The full list of substrates is available below:SMAD3 NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","MAP3K5","0.04083","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A MAPK8 DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"132","PKG1CGKI","0.04359","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 3 genes from the input gene list.The full list of substrates is available below:CREB1 SP1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"133","RET","0.04645","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RET targets 3 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"134","ALK","0.04645","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ALK targets 3 genes from the input gene list.The full list of substrates is available below:RELA STAT3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"135","SGK1","0.05053","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 4 genes from the input gene list.The full list of substrates is available below:IKBKB CREB1 MAPK7 NFKBIA"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"136","BTK","0.05509","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 4 genes from the input gene list.The full list of substrates is available below:GTF2I TP53 LYN JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"137","CDK13","0.06636","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK13 targets 2 genes from the input gene list.The full list of substrates is available below:HUWE1 POLR2A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"138","PRKD1","0.07005","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 4 genes from the input gene list.The full list of substrates is available below:CREB1 TFAP2A JUN SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"139","PKMYT1","0.07206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 2 genes from the input gene list.The full list of substrates is available below:PLK1 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"140","CSNK2B","0.07206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 2 genes from the input gene list.The full list of substrates is available below:RUVBL2 SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"141","MAPK13","0.07273","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 4 genes from the input gene list.The full list of substrates is available below:MAPKAPK2 SQSTM1 TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"142","SMG1","0.07790","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SMG1 targets 2 genes from the input gene list.The full list of substrates is available below:HUWE1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"143","PIM3","0.07790","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 2 genes from the input gene list.The full list of substrates is available below:PML POU5F1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"144","PIK3CG","0.07790","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIK3CG targets 2 genes from the input gene list.The full list of substrates is available below:SET GFI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"145","MAPK15","0.07790","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 2 genes from the input gene list.The full list of substrates is available below:JUN NFKBIA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"146","NEK2","0.07981","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 3 genes from the input gene list.The full list of substrates is available below:AURKA NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"147","HIPK1","0.08389","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK1 targets 2 genes from the input gene list.The full list of substrates is available below:DAXX MECP2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"148","TLK1","0.08389","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK1 targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"149","MAP4K4","0.08389","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 2 genes from the input gene list.The full list of substrates is available below:DDX17 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"150","MAPK6","0.08389","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK6 targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"151","PRKCE","0.08986","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 4 genes from the input gene list.The full list of substrates is available below:KEAP1 IKBKB CREB1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"152","DYRK3","0.09002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 2 genes from the input gene list.The full list of substrates is available below:SIRT1 CREB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"153","AURKC","0.09002","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKC targets 2 genes from the input gene list.The full list of substrates is available below:NFKBIA HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"154","GSK3A","0.09139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSK3A targets 3 genes from the input gene list.The full list of substrates is available below:CCND1 MYC CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"155","MAP3K3","0.09600","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 7 genes from the input gene list.The full list of substrates is available below:PPP2R1A RUVBL2 LYN HSPA8 HSPA4 STUB1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"156","PBK","0.09627","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"157","NUAK1","0.09627","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"158","MARK3","0.1026","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK3 targets 2 genes from the input gene list.The full list of substrates is available below:RAD21 DDX17"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"159","MAPK12","0.1055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 4 genes from the input gene list.The full list of substrates is available below:CCND1 MAPKAPK2 TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"160","CK1DELTA","0.1078","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 3 genes from the input gene list.The full list of substrates is available below:TP53 MTA2 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"161","RPS6KA2","0.1091","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA2 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B CREB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"162","PLK4","0.1121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK4 targets 3 genes from the input gene list.The full list of substrates is available below:TOP2A PPP2R1A PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"163","CAM","0.1153","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAM targets 1 genes from the input gene list.The full list of substrates is available below:CREB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"164","PKM","0.1153","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKM targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"165","CK1EPSILON","0.1157","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1EPSILON targets 2 genes from the input gene list.The full list of substrates is available below:PLK1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"166","PKAGAMMA","0.1253","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 3 genes from the input gene list.The full list of substrates is available below:NR3C1 CREB1 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
