"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"79","MAP2K4","0.004775","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K4 targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 DAXX MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"80","MAPK11","0.004971","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK11 targets 6 genes from the input gene list.The full list of substrates is available below:TP53 JUN ESR1 HNF4A CEBPB PML"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"81","CK1ALPHA","0.005445","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1ALPHA targets 5 genes from the input gene list.The full list of substrates is available below:GSK3B TP53 JUN ATM MDM4"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"82","CK1DELTA","0.005774","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 4 genes from the input gene list.The full list of substrates is available below:TP53 FOXO1 PLK1 MDM4"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"83","CK1EPSILON","0.005986","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1EPSILON targets 3 genes from the input gene list.The full list of substrates is available below:FOXO1 PLK1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"84","DNA","0.006492","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DNA targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"85","CDC7","0.006568","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 3 genes from the input gene list.The full list of substrates is available below:TOP2A NPM1 NCL"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"86","CDK8","0.006568","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK8 targets 3 genes from the input gene list.The full list of substrates is available below:SMAD1 SMAD3 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"87","CDK6","0.007183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK6 targets 3 genes from the input gene list.The full list of substrates is available below:CEBPA CDKN1A NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"88","CAMK2D","0.007830","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2D targets 3 genes from the input gene list.The full list of substrates is available below:HDAC4 GSK3B SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"89","CK1GAMMA1","0.007871","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1GAMMA1 targets 2 genes from the input gene list.The full list of substrates is available below:TP53 FOXO1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"90","TGFBR1","0.008170","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TGFBR1 targets 4 genes from the input gene list.The full list of substrates is available below:IRF7 OTUB1 SMAD2 SMURF1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"91","CDK3","0.008511","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK3 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A JUN ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"92","CAMKIV","0.009368","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIV targets 2 genes from the input gene list.The full list of substrates is available below:HDAC4 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"93","BMPR1B","0.009975","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMPR1B targets 3 genes from the input gene list.The full list of substrates is available below:SMAD2 SMAD1 IRF7"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"94","SGK1","0.01060","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 4 genes from the input gene list.The full list of substrates is available below:FOXO3 FOXO1 MAPK7 MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"95","CDK9","0.01076","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK9 targets 3 genes from the input gene list.The full list of substrates is available below:SMAD1 SMAD3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"96","JNK3","0.01098","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"97","MAP3K5","0.01158","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A MAPK8 DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"98","MAPKAPK2","0.01170","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK2 targets 4 genes from the input gene list.The full list of substrates is available below:TRIM28 AKT1 TP53 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"99","ALK","0.01332","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ALK targets 3 genes from the input gene list.The full list of substrates is available below:RELA STAT3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"100","PDHK1","0.01346","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDHK1 targets 4 genes from the input gene list.The full list of substrates is available below:GSK3B AKT1 FOXO3 FOXO1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"101","PRKD1","0.01540","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 HDAC5 JUN SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"102","ACTR2B","0.01649","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 2 genes from the input gene list.The full list of substrates is available below:SMAD2 SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"103","DYRK1A","0.01723","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 3 genes from the input gene list.The full list of substrates is available below:FOXO1 SIRT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"104","RPS6KA5","0.01723","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA5 targets 3 genes from the input gene list.The full list of substrates is available below:RELA TRIM28 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"105","PAK2","0.01749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK2 targets 4 genes from the input gene list.The full list of substrates is available below:MYC HDAC5 SMAD2 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"106","AURORAB","0.01823","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 4 genes from the input gene list.The full list of substrates is available below:TOP2A XPO1 NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"107","PAK1","0.01854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK1 targets 5 genes from the input gene list.The full list of substrates is available below:AKT1 FOXO1 PLK1 ESR1 SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"108","TAF1","0.02069","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAF1 targets 2 genes from the input gene list.The full list of substrates is available below:GTF2B TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"109","PAK3","0.02292","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A PLK1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"110","CAMK2A","0.02296","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2A targets 5 genes from the input gene list.The full list of substrates is available below:MYC SMAD2 CDKN1A NCOR2 HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"111","FOXO3","0.02479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FOXO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"112","TRIM33","0.02479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIM33 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"113","BORA","0.02479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BORA targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"114","LYK5","0.02479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LYK5 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"115","PIKFYVE","0.02479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIKFYVE targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"116","PAK4","0.02545","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK4 targets 3 genes from the input gene list.The full list of substrates is available below:TP53 MAPK7 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"117","PKCTHETA","0.02952","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCTHETA targets 3 genes from the input gene list.The full list of substrates is available below:AKT1 MAPK8 MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"118","NEK3","0.03025","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK3 targets 2 genes from the input gene list.The full list of substrates is available below:TOP2A CDCA5"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"119","PKMYT1","0.03025","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 2 genes from the input gene list.The full list of substrates is available below:PLK1 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"120","PKA","0.03025","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKA targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"121","JAK2","0.03094","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK2 targets 3 genes from the input gene list.The full list of substrates is available below:MAPK1 STAT3 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"122","MAPK10","0.03544","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK10 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A MYC JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"123","EGFR","0.03545","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EGFR targets 6 genes from the input gene list.The full list of substrates is available below:JUN CAV1 ESR1 ATM CDKN1A STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"124","HIPK1","0.03556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK1 targets 2 genes from the input gene list.The full list of substrates is available below:DAXX MECP2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"125","MAP4K4","0.03556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 2 genes from the input gene list.The full list of substrates is available below:DDX17 SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"126","MERTK","0.03835","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MERTK targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"127","NUAK1","0.04121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"128","GRK5","0.04121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK5 targets 2 genes from the input gene list.The full list of substrates is available below:SMAD1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"129","AKT2","0.04364","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT2 targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B FOXO4 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"130","PIM2","0.04415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM2 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A MYC"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","MARK3","0.04415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK3 targets 2 genes from the input gene list.The full list of substrates is available below:RAD21 DDX17"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"132","TTK","0.04436","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 4 genes from the input gene list.The full list of substrates is available below:TP53 PLK1 TOP2A XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"133","VRK1","0.04717","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"134","MOK","0.04717","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOK targets 2 genes from the input gene list.The full list of substrates is available below:MYC JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"135","LYN","0.05153","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LYN targets 5 genes from the input gene list.The full list of substrates is available below:YY1 TRIM28 MYC TP53 TOP2A"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"136","MAP3K8","0.05271","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K8 targets 3 genes from the input gene list.The full list of substrates is available below:MAPK1 NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"137","BTK","0.05657","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 3 genes from the input gene list.The full list of substrates is available below:TP53 JUN CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"138","DYRK1B","0.05666","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1B targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"139","CAMK4","0.05666","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK4 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"140","MAPK7","0.05666","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK7 targets 2 genes from the input gene list.The full list of substrates is available below:MAPK7 PML"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"141","RPS6KB1","0.05855","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB1 targets 3 genes from the input gene list.The full list of substrates is available below:TOP2A GSK3B ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"142","PRKACB","0.05996","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKACB targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"143","EEF2K","0.05996","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"144","LATS2","0.05996","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS2 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"145","PKN1","0.06332","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN1 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 CRYAB"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"146","LRRK2","0.06332","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK2 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"147","AXL","0.06332","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AXL targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"148","DAPK1","0.06675","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK1 targets 2 genes from the input gene list.The full list of substrates is available below:PIN1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"149","PLK2","0.06675","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK2 targets 2 genes from the input gene list.The full list of substrates is available below:NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"150","MAPKAPK5","0.06675","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK5 targets 2 genes from the input gene list.The full list of substrates is available below:FOXO3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"151","MAPK13","0.07110","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 3 genes from the input gene list.The full list of substrates is available below:SQSTM1 TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"152","PKM","0.07255","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKM targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"153","DAPK3","0.07378","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK3 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"154","BARK1","0.07779","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BARK1 targets 3 genes from the input gene list.The full list of substrates is available below:HDAC5 CAV1 PIN1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"155","INSR","0.08008","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 3 genes from the input gene list.The full list of substrates is available below:TP53 JUN CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"156","PKG1CGKI","0.08103","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 2 genes from the input gene list.The full list of substrates is available below:SP1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"157","MAP3K14","0.08247","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K14 targets 4 genes from the input gene list.The full list of substrates is available below:NCL YBX1 NPM1 STUB1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"158","CHK2","0.08413","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"159","CHK1","0.08413","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"160","PDHK2","0.08413","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDHK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"161","HSPB8","0.08413","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HSPB8 targets 1 genes from the input gene list.The full list of substrates is available below:CRYAB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"162","PKC","0.08475","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A AHR NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"163","PKC","0.09556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:TOP2A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"164","RSK","0.09556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"165","RSK3","0.09556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK3 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"166","STK11","0.09616","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK11 targets 2 genes from the input gene list.The full list of substrates is available below:SMAD4 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"167","MAP2K7","0.09616","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K7 targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"168","AURORA","0.1068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORA targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"169","SGK","0.1068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK targets 1 genes from the input gene list.The full list of substrates is available below:FOXO3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"170","IKBKB","0.1071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IKBKB targets 3 genes from the input gene list.The full list of substrates is available below:PARP1 FOXO3 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"171","PKCIOTA","0.1120","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCIOTA targets 2 genes from the input gene list.The full list of substrates is available below:RELA SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"172","PRKD2","0.1161","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD2 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 SET"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"173","CSNK1D","0.1161","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1D targets 2 genes from the input gene list.The full list of substrates is available below:UHRF1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"174","TRRAP","0.1180","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRRAP targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"175","NEK2","0.1243","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 2 genes from the input gene list.The full list of substrates is available below:NPM1 PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"176","PRKCI","0.1285","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCI targets 2 genes from the input gene list.The full list of substrates is available below:SP1 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"177","PKC","0.1290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"178","STK17A","0.1290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK17A targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"179","CK1","0.1290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"180","TP53RK","0.1399","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TP53RK targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"181","PDGFRALPHA","0.1506","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRALPHA targets 1 genes from the input gene list.The full list of substrates is available below:CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"182","BRD2","0.1506","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BRD2 targets 1 genes from the input gene list.The full list of substrates is available below:KDM5A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"183","PLK4","0.1586","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK4 targets 2 genes from the input gene list.The full list of substrates is available below:TOP2A PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"184","P70S6K","0.1612","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""P70S6K targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"185","DMPK1","0.1612","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK1 targets 1 genes from the input gene list.The full list of substrates is available below:CRYAB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"186","ERBB2","0.1668","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB2 targets 3 genes from the input gene list.The full list of substrates is available below:ESR1 NCOR1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"187","ERBB3","0.1718","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB3 targets 2 genes from the input gene list.The full list of substrates is available below:HNF4A AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"188","PKC","0.1821","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"189","TRKA","0.2024","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKA targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"190","PRKG1","0.2079","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A SMAD7"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
