"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"83","AURKB","0.007386","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 6 genes from the input gene list.The full list of substrates is available below:RB1 YY1 TP53 CDK1 NELFE HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"84","JNK3","0.008267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"85","MTOR","0.008387","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MTOR targets 5 genes from the input gene list.The full list of substrates is available below:MYC AKT1 SQSTM1 JUN ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"86","RET","0.008924","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RET targets 3 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"87","PRKD1","0.009324","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 4 genes from the input gene list.The full list of substrates is available below:HSPB1 AKT1 HDAC5 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"88","MARK2","0.009555","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK2 targets 3 genes from the input gene list.The full list of substrates is available below:HDAC4 GSK3B HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"89","MAPK13","0.009749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 4 genes from the input gene list.The full list of substrates is available below:FOS SQSTM1 TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"90","DYRK2","0.01021","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK2 targets 3 genes from the input gene list.The full list of substrates is available below:MYC JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"91","PRKAA2","0.01089","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA2 targets 3 genes from the input gene list.The full list of substrates is available below:HDAC5 PPARGC1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"92","DYRK1A","0.01160","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 3 genes from the input gene list.The full list of substrates is available below:FOXO1 SIRT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"93","ACTR2B","0.01245","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 2 genes from the input gene list.The full list of substrates is available below:SMAD3 NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"94","IKBKE","0.01256","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IKBKE targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 RELA ESR1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"95","PKCALPHA","0.01538","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCALPHA targets 5 genes from the input gene list.The full list of substrates is available below:MYC PRKCD TP53 GSK3B MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"96","TAF1","0.01566","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAF1 targets 2 genes from the input gene list.The full list of substrates is available below:GTF2B TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"97","PAK4","0.01729","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK4 targets 3 genes from the input gene list.The full list of substrates is available below:TP53 MAPK7 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"98","EGFR","0.01873","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EGFR targets 6 genes from the input gene list.The full list of substrates is available below:PRKCD JUN ESR1 CDKN1A HSP90AA1 FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"99","PKCTHETA","0.02012","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCTHETA targets 3 genes from the input gene list.The full list of substrates is available below:AKT1 PRKCD MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"100","PDK","0.02105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK targets 2 genes from the input gene list.The full list of substrates is available below:PRKCD AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"101","FOXO3","0.02141","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FOXO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"102","PIKFYVE","0.02141","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIKFYVE targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"103","PKMYT1","0.02300","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 2 genes from the input gene list.The full list of substrates is available below:SMARCA4 CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"104","PKA","0.02300","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKA targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"105","CK1DELTA","0.02320","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 3 genes from the input gene list.The full list of substrates is available below:TP53 FOXO1 CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"106","CAMKIIBETA","0.02320","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIBETA targets 3 genes from the input gene list.The full list of substrates is available below:ETS1 FOS PPARGC1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"107","PIM3","0.02501","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 2 genes from the input gene list.The full list of substrates is available below:PML POU5F1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"108","SIK1","0.02710","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SIK1 targets 2 genes from the input gene list.The full list of substrates is available below:SREBF1 NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"109","MAPK6","0.02710","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK6 targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"110","WEE1","0.02710","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""WEE1 targets 2 genes from the input gene list.The full list of substrates is available below:HSP90AA1 CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"111","ERBB3","0.02768","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB3 targets 3 genes from the input gene list.The full list of substrates is available below:HNF4A AKT1 NR1I2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"112","TTK","0.02793","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 4 genes from the input gene list.The full list of substrates is available below:TP53 CDK1 XPO1 HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"113","AKT2","0.03008","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT2 targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B PPARGC1A ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"114","NUAK1","0.03147","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"115","VRK1","0.03610","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"116","MOK","0.03610","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOK targets 2 genes from the input gene list.The full list of substrates is available below:MYC JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"117","MAP3K8","0.03654","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K8 targets 3 genes from the input gene list.The full list of substrates is available below:HSP90AA1 CDK1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"118","MELK","0.03851","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MELK targets 2 genes from the input gene list.The full list of substrates is available below:SMAD3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"119","CK1EPSILON","0.03851","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1EPSILON targets 2 genes from the input gene list.The full list of substrates is available below:FOXO1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"120","RPS6KB2","0.03851","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB2 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B HSPB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"121","BTK","0.03931","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 3 genes from the input gene list.The full list of substrates is available below:FOS TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"122","AKT3","0.04098","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"123","SGK3","0.04098","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK3 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B ITCH"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"124","PAK1","0.04216","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK1 targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 PRKCD FOXO1 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"125","TRIM24","0.04219","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIM24 targets 3 genes from the input gene list.The full list of substrates is available below:TAF9 GADD45G MNAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"126","DYRK1B","0.04351","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1B targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"127","CAMK4","0.04351","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK4 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"128","PRKACB","0.04609","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKACB targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"129","EEF2K","0.04609","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"130","CAMK2D","0.04609","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2D targets 2 genes from the input gene list.The full list of substrates is available below:HDAC4 GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","ATR","0.04654","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ATR targets 4 genes from the input gene list.The full list of substrates is available below:TP53 XPC SP1 PML"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"132","LRRK2","0.04873","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK2 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"133","EIF2AK2","0.05142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 2 genes from the input gene list.The full list of substrates is available below:CDK1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"134","MAPKAPK5","0.05142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK5 targets 2 genes from the input gene list.The full list of substrates is available below:HSPB1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"135","PAK2","0.05306","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK2 targets 3 genes from the input gene list.The full list of substrates is available below:MYC HDAC5 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"136","AURORAB","0.05471","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 3 genes from the input gene list.The full list of substrates is available below:RB1 XPO1 CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"137","INSR","0.05639","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 3 genes from the input gene list.The full list of substrates is available below:FOS TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"138","DAPK3","0.05696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK3 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"139","MAP3K5","0.05980","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"140","PKC","0.05981","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A AHR NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"141","PKCEPSILON","0.06156","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCEPSILON targets 3 genes from the input gene list.The full list of substrates is available below:HSP90AA1 PRKCD SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"142","FYN","0.06181","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FYN targets 5 genes from the input gene list.The full list of substrates is available below:SPI1 PRKCD FOS ITCH NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"143","PKG1CGKI","0.06270","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 2 genes from the input gene list.The full list of substrates is available below:SP1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"144","MAPK12","0.06880","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 3 genes from the input gene list.The full list of substrates is available below:FOS TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"145","PLK3","0.07165","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK3 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"146","CHK2","0.07296","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"147","CHK1","0.07296","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"148","PDHK2","0.07296","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDHK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"149","MAP2K7","0.07472","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K7 targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"150","IKBKB","0.07641","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IKBKB targets 3 genes from the input gene list.The full list of substrates is available below:FOS RELA HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"151","RPS6KA5","0.07783","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA5 targets 2 genes from the input gene list.The full list of substrates is available below:RELA TRIM28"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"152","PKR","0.08099","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKR targets 2 genes from the input gene list.The full list of substrates is available below:HSP90AA1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"153","RIPK1","0.08099","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 2 genes from the input gene list.The full list of substrates is available below:PML HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"154","MAP3K1","0.08241","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 4 genes from the input gene list.The full list of substrates is available below:NCL ESR1 HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"155","RSK","0.08295","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"156","PLK1","0.08492","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK1 targets 6 genes from the input gene list.The full list of substrates is available below:MYC TP53 CDKN1A XPO1 YY1 CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"157","RIPK2","0.08741","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK2 targets 2 genes from the input gene list.The full list of substrates is available below:HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"158","PRKD2","0.09068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD2 targets 2 genes from the input gene list.The full list of substrates is available below:HDAC5 ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"159","CSNK1D","0.09068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1D targets 2 genes from the input gene list.The full list of substrates is available below:NCOA3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"160","NLK","0.09068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NLK targets 2 genes from the input gene list.The full list of substrates is available below:FOXO1 HNF4A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"161","AURORA","0.09282","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORA targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"162","PAK3","0.09398","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"163","PRKCG","0.09732","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"164","PRKCI","0.1007","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCI targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"165","MAP2K3","0.1007","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K3 targets 2 genes from the input gene list.The full list of substrates is available below:HSPB1 SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"166","TRRAP","0.1026","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRRAP targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"167","RSK","0.1026","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"168","LCK","0.1104","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 4 genes from the input gene list.The full list of substrates is available below:SPI1 PRKCD TP53 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"169","PKC","0.1123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"170","STK17A","0.1123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK17A targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"171","CK1","0.1123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"172","TP53RK","0.1218","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TP53RK targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"173","PKAALPHA","0.1290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAALPHA targets 3 genes from the input gene list.The full list of substrates is available below:ESR1 FOS RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"174","TRKB","0.1313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKB targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"175","BRD2","0.1313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BRD2 targets 1 genes from the input gene list.The full list of substrates is available below:RB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"176","ADRBK1","0.1313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ADRBK1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"177","PKAGAMMA","0.1360","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 2 genes from the input gene list.The full list of substrates is available below:NR3C1 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"178","P70S6K","0.1407","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""P70S6K targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"179","DMPK1","0.1407","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK1 targets 1 genes from the input gene list.The full list of substrates is available below:HSPB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"180","CAMKIIALPHA","0.1434","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 2 genes from the input gene list.The full list of substrates is available below:ETS1 CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"181","SGK1","0.1622","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 2 genes from the input gene list.The full list of substrates is available below:FOXO1 MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"182","PRKG1","0.1660","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A HSPB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"183","TRKA","0.1771","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKA targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"184","HIPK4","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK4 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"185","TAOK1","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK1 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"186","RPS6KA6","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA6 targets 1 genes from the input gene list.The full list of substrates is available below:XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"187","LMTK3","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LMTK3 targets 1 genes from the input gene list.The full list of substrates is available below:ZBTB16"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"188","MAST1","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"189","SCYL2","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SCYL2 targets 1 genes from the input gene list.The full list of substrates is available below:NFYA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"190","POMK","0.1860","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""POMK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"191","CDK10","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK10 targets 1 genes from the input gene list.The full list of substrates is available below:ETS2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"192","CDK12","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK12 targets 1 genes from the input gene list.The full list of substrates is available below:MED1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"193","PKCETA","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCETA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"194","MAP4K5","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K5 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
