"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"83","TNK2","0.004214","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TNK2 targets 3 genes from the input gene list.The full list of substrates is available below:AKT1 WWOX AR"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"84","DNA","0.004763","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DNA targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"85","EGFR","0.004856","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EGFR targets 7 genes from the input gene list.The full list of substrates is available below:PRKCD AR EGR1 JUN ESR1 CDKN1A STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">7 substrates"
"86","EIF2AK2","0.005952","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 3 genes from the input gene list.The full list of substrates is available below:IKBKB CHUK TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"87","CDK9","0.006959","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK9 targets 3 genes from the input gene list.The full list of substrates is available below:RCHY1 SMAD3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"88","MAP3K5","0.007498","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A MAPK8 DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"89","JNK3","0.008086","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"90","MAP2K1","0.008565","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K1 targets 4 genes from the input gene list.The full list of substrates is available below:GSK3B MYC MAPK8 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"91","ALK","0.008649","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ALK targets 3 genes from the input gene list.The full list of substrates is available below:RELA STAT3 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"92","MARK2","0.009261","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK2 targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B PHF1 STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"93","CDK7","0.009793","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK7 targets 4 genes from the input gene list.The full list of substrates is available below:AR TP53 XPC ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"94","LCK","0.009823","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 6 genes from the input gene list.The full list of substrates is available below:STK11 PRKCD TP53 EGR1 ESR1 PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"95","PLK3","0.009897","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK3 targets 3 genes from the input gene list.The full list of substrates is available below:PTEN JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"96","STK11","0.01056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK11 targets 3 genes from the input gene list.The full list of substrates is available below:PTEN STK11 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"97","PRKAA2","0.01056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA2 targets 3 genes from the input gene list.The full list of substrates is available below:IKBKB STK11 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"98","PDGFRBETA","0.01056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRBETA targets 3 genes from the input gene list.The full list of substrates is available below:PTEN PRKCD STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"99","PKC","0.01208","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 4 genes from the input gene list.The full list of substrates is available below:CDKN1A AHR STK11 NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"100","ACTR2B","0.01219","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 2 genes from the input gene list.The full list of substrates is available below:SMAD2 SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"101","PTK2","0.01506","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK2 targets 3 genes from the input gene list.The full list of substrates is available below:PTEN SUMO1 NANOG"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"102","PAK3","0.01506","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A WT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"103","PRKCI","0.01677","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCI targets 3 genes from the input gene list.The full list of substrates is available below:RAD23B SP1 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"104","PAK4","0.01677","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK4 targets 3 genes from the input gene list.The full list of substrates is available below:TP53 MAPK7 ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"105","GSK3A","0.01858","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSK3A targets 3 genes from the input gene list.The full list of substrates is available below:MYC AKT1 CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"106","SCYL2","0.01877","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SCYL2 targets 2 genes from the input gene list.The full list of substrates is available below:NFYA RAD23B"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"107","FYN","0.01903","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FYN targets 6 genes from the input gene list.The full list of substrates is available below:PRKCD EGR1 ITCH STK11 NFE2L2 PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"108","PDK","0.02060","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK targets 2 genes from the input gene list.The full list of substrates is available below:PRKCD AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"109","FOXO3","0.02116","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FOXO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"110","PIKFYVE","0.02116","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIKFYVE targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"111","MAP3K7","0.02306","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K7 targets 4 genes from the input gene list.The full list of substrates is available below:SQSTM1 SMAD3 IKBKB RAD23B"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"112","PIM3","0.02449","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 2 genes from the input gene list.The full list of substrates is available below:PML POU5F1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"113","PKAGAMMA","0.02687","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 3 genes from the input gene list.The full list of substrates is available below:AR RELA NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"114","MERTK","0.02864","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MERTK targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"115","AKT2","0.02921","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT2 targets 3 genes from the input gene list.The full list of substrates is available below:GSK3B CHUK ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"116","TGFBR1","0.02921","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TGFBR1 targets 3 genes from the input gene list.The full list of substrates is available below:TP63 SMAD2 WWOX"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"117","NUAK1","0.03082","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"118","ERBB2","0.03293","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB2 targets 4 genes from the input gene list.The full list of substrates is available below:AR ESR1 NCOR1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"119","VRK1","0.03536","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 2 genes from the input gene list.The full list of substrates is available below:JUN TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"120","RPS6KA2","0.03536","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA2 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"121","PRKG1","0.03684","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A PTEN EGR1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"122","MAPKAPK2","0.03820","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK2 targets 3 genes from the input gene list.The full list of substrates is available below:TRIM28 AKT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"123","AKT3","0.04014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"124","CDK8","0.04014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK8 targets 2 genes from the input gene list.The full list of substrates is available below:SMAD3 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"125","SGK3","0.04014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK3 targets 2 genes from the input gene list.The full list of substrates is available below:GSK3B ITCH"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"126","PAK1","0.04070","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK1 targets 4 genes from the input gene list.The full list of substrates is available below:AKT1 PRKCD ESR1 SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"127","LKB1","0.04262","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LKB1 targets 2 genes from the input gene list.The full list of substrates is available below:PTEN STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"128","MAPK7","0.04262","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK7 targets 2 genes from the input gene list.The full list of substrates is available below:MAPK7 PML"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"129","EEF2K","0.04515","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"130","LATS2","0.04515","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS2 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","PRKD1","0.04690","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 3 genes from the input gene list.The full list of substrates is available below:AKT1 JUN SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"132","LRRK2","0.04774","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK2 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"133","AXL","0.04774","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AXL targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"134","FER","0.04774","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FER targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 AR"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"135","MAPK13","0.04844","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 3 genes from the input gene list.The full list of substrates is available below:SQSTM1 TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"136","DAPK1","0.05038","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK1 targets 2 genes from the input gene list.The full list of substrates is available below:PIN1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"137","PAK2","0.05159","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK2 targets 3 genes from the input gene list.The full list of substrates is available below:MYC SMAD2 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"138","BARK1","0.05320","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BARK1 targets 3 genes from the input gene list.The full list of substrates is available below:PRKCD AR PIN1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"139","INSR","0.05484","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 3 genes from the input gene list.The full list of substrates is available below:PTEN TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"140","DAPK3","0.05581","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK3 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"141","PRKCE","0.05818","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 3 genes from the input gene list.The full list of substrates is available below:IKBKB STAT3 NANOG"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"142","PAK6","0.05861","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK6 targets 2 genes from the input gene list.The full list of substrates is available below:AKT1 AR"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"143","PKCEPSILON","0.05989","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCEPSILON targets 3 genes from the input gene list.The full list of substrates is available below:PRKCD NFKB1 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"144","PKG1CGKI","0.06145","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 2 genes from the input gene list.The full list of substrates is available below:SP1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"145","PKM","0.06217","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKM targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"146","CHK2","0.07216","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"147","CHK1","0.07216","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CHK1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"148","PDHK2","0.07216","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDHK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"149","MAP2K7","0.07325","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K7 targets 2 genes from the input gene list.The full list of substrates is available below:MAPK9 MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"150","DYRK1A","0.07631","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 2 genes from the input gene list.The full list of substrates is available below:SIRT1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"151","RSK","0.08204","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"152","CSNK1D","0.08893","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1D targets 2 genes from the input gene list.The full list of substrates is available below:UHRF1 TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"153","NLK","0.08893","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NLK targets 2 genes from the input gene list.The full list of substrates is available below:SETDB1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"154","AURORA","0.09181","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORA targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"155","MAP2K3","0.09878","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K3 targets 2 genes from the input gene list.The full list of substrates is available below:SMAD2 SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"156","TRRAP","0.1015","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRRAP targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"157","AMPKA1","0.1015","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AMPKA1 targets 1 genes from the input gene list.The full list of substrates is available below:STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"158","CK1GAMMA1","0.1015","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1GAMMA1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"159","PRKAA1","0.1097","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA1 targets 3 genes from the input gene list.The full list of substrates is available below:SQSTM1 TP53 NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"160","PKC","0.1111","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"161","MST4","0.1111","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MST4 targets 1 genes from the input gene list.The full list of substrates is available below:STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"162","CAMKIV","0.1111","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIV targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"163","STK17A","0.1111","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK17A targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"164","JAK2","0.1123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK2 targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"165","CK1DELTA","0.1193","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 2 genes from the input gene list.The full list of substrates is available below:TP53 MDM4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"166","TP53RK","0.1205","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TP53RK targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"167","BRD2","0.1299","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BRD2 targets 1 genes from the input gene list.The full list of substrates is available below:KDM5A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"168","ADRBK1","0.1299","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ADRBK1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"169","P70S6K","0.1392","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""P70S6K targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"170","CAMKIIALPHA","0.1408","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 2 genes from the input gene list.The full list of substrates is available below:CEBPB RCHY1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"171","PKC","0.1574","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"172","SGK1","0.1593","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 2 genes from the input gene list.The full list of substrates is available below:IKBKB MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"173","MAP3K14","0.1629","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K14 targets 3 genes from the input gene list.The full list of substrates is available below:NCL IKBKB CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"174","PRKCQ","0.1630","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCQ targets 2 genes from the input gene list.The full list of substrates is available below:IKBKB CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"175","TAF1","0.1664","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAF1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"176","BTK","0.1668","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 2 genes from the input gene list.The full list of substrates is available below:TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"177","TRKA","0.1753","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKA targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"178","HIPK4","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK4 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"179","TAOK3","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK3 targets 1 genes from the input gene list.The full list of substrates is available below:ZNF281"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"180","TAOK1","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK1 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"181","RPS6KA6","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA6 targets 1 genes from the input gene list.The full list of substrates is available below:XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"182","MAST1","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"183","POMK","0.1841","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""POMK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"184","TYK2","0.1897","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYK2 targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"185","CDK10","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK10 targets 1 genes from the input gene list.The full list of substrates is available below:ETS2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"186","ROR1","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROR1 targets 1 genes from the input gene list.The full list of substrates is available below:ZNF281"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"187","PKCETA","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCETA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"188","MINK1","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MINK1 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"189","MAP4K5","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K5 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"190","ACVR2B","0.1928","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR2B targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"191","TYRO3","0.2014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYRO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"192","DMPK","0.2014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"193","PKMYT1","0.2014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"194","CSNK2B","0.2014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 1 genes from the input gene list.The full list of substrates is available below:SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"195","MARK4","0.2014","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","SMG1","0.2099","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SMG1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
