"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"84","CSNK1A1","0.01162","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1A1 targets 4 genes from the input gene list.The full list of substrates is available below:CDKN1A KDM1A RELA MDM4"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"85","PKCEPSILON","0.01162","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCEPSILON targets 4 genes from the input gene list.The full list of substrates is available below:HSP90AA1 PRKCD NFKB1 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"86","ACTR2B","0.01165","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACTR2B targets 2 genes from the input gene list.The full list of substrates is available below:SMAD2 SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"87","PRKCZ","0.01258","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCZ targets 4 genes from the input gene list.The full list of substrates is available below:IKBKB RELA STAT3 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"88","NLK","0.01338","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NLK targets 3 genes from the input gene list.The full list of substrates is available below:SMAD4 SETDB1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"89","PRKCI","0.01576","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCI targets 3 genes from the input gene list.The full list of substrates is available below:HSPA4 SP1 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"90","GSK3A","0.01747","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSK3A targets 3 genes from the input gene list.The full list of substrates is available below:CEBPA CEBPB BCL3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"91","PKCETA","0.01972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCETA targets 2 genes from the input gene list.The full list of substrates is available below:PRKCD DNMT3B"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"92","TRIM33","0.02068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIM33 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"93","HASPIN","0.02068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HASPIN targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"94","TGM2","0.02068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TGM2 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"95","LYK5","0.02068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LYK5 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"96","MAP3K7","0.02137","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K7 targets 4 genes from the input gene list.The full list of substrates is available below:SMAD3 IKBKB HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"97","CSNK2B","0.02155","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 2 genes from the input gene list.The full list of substrates is available below:FOS SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"98","PRKCB","0.02312","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCB targets 6 genes from the input gene list.The full list of substrates is available below:HIST1H3A JUN CDKN1A STAT3 FUS BHLHE40"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"99","PIM3","0.02345","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 2 genes from the input gene list.The full list of substrates is available below:PML POU5F1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"100","PIK3CG","0.02345","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIK3CG targets 2 genes from the input gene list.The full list of substrates is available below:SET GFI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"101","PKAGAMMA","0.02530","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 3 genes from the input gene list.The full list of substrates is available below:NR3C1 RELA NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"102","HIPK1","0.02541","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK1 targets 2 genes from the input gene list.The full list of substrates is available below:DAXX MECP2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"103","TLK1","0.02541","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK1 targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"104","PKD1","0.02865","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKD1 targets 3 genes from the input gene list.The full list of substrates is available below:MAPK8 JUN NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"105","PBK","0.02952","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"106","RPS6KA4","0.02952","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 2 genes from the input gene list.The full list of substrates is available below:RELA HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"107","MAP3K8","0.03347","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K8 targets 3 genes from the input gene list.The full list of substrates is available below:HSP90AA1 NPM1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"108","VRK1","0.03388","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"109","MOK","0.03388","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOK targets 2 genes from the input gene list.The full list of substrates is available below:JUN NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"110","MOS","0.03388","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOS targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 MYOD1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"111","BTK","0.03602","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BTK targets 3 genes from the input gene list.The full list of substrates is available below:FOS LYN JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"112","JAK3","0.04086","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK3 targets 2 genes from the input gene list.The full list of substrates is available below:STAT1 EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"113","MAPK7","0.04086","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK7 targets 2 genes from the input gene list.The full list of substrates is available below:FOS PML"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"114","MAP3K20","0.04094","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K20 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"115","JAK1","0.04329","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK1 targets 2 genes from the input gene list.The full list of substrates is available below:HIST1H3A STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"116","LATS2","0.04329","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS2 targets 2 genes from the input gene list.The full list of substrates is available below:CDKN1A SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"117","TYK2","0.04428","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYK2 targets 3 genes from the input gene list.The full list of substrates is available below:STAT3 NFKB1 NFKB2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"118","MAPK13","0.04574","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK13 targets 3 genes from the input gene list.The full list of substrates is available below:FOS PGR JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"119","AXL","0.04578","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AXL targets 2 genes from the input gene list.The full list of substrates is available below:LYN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"120","MAP3K3","0.04826","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 5 genes from the input gene list.The full list of substrates is available below:LYN HSPA4 PPP1CA STUB1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">5 substrates"
"121","EIF2AK2","0.04832","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 2 genes from the input gene list.The full list of substrates is available below:IKBKB CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"122","PAK2","0.04873","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK2 targets 3 genes from the input gene list.The full list of substrates is available below:SMAD2 JUN FES"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"123","EPHB1","0.05091","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB1 targets 2 genes from the input gene list.The full list of substrates is available below:LYN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"124","NPM/ALK","0.05091","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NPM/ALK targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"125","INSR","0.05181","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""INSR targets 3 genes from the input gene list.The full list of substrates is available below:FOS JUN STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"126","CSK","0.05355","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 2 genes from the input gene list.The full list of substrates is available below:LYN PML"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"127","RPS6KA1","0.05499","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA1 targets 3 genes from the input gene list.The full list of substrates is available below:FOS CEBPB JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"128","AURKA","0.05993","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKA targets 3 genes from the input gene list.The full list of substrates is available below:CDKN1A HIST1H3A SKI"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"129","PKM","0.06078","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKM targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"130","RET","0.06175","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RET targets 2 genes from the input gene list.The full list of substrates is available below:MAPK8 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"131","MAPK12","0.06333","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 3 genes from the input gene list.The full list of substrates is available below:FOS PGR JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"132","DYRK2","0.06744","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK2 targets 2 genes from the input gene list.The full list of substrates is available below:JUN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"133","PRKAA2","0.07035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA2 targets 2 genes from the input gene list.The full list of substrates is available below:IKBKB PARP1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"134","KIT","0.07035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 2 genes from the input gene list.The full list of substrates is available below:LYN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"135","NIK","0.07055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NIK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"136","PLK1","0.07451","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK1 targets 6 genes from the input gene list.The full list of substrates is available below:CDKN1A IKBKB BRD4 SUZ12 NPM1 KDM1A"" style=""cursor: pointer; text-decoration: underline dotted;"">6 substrates"
"137","RIPK1","0.07628","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 2 genes from the input gene list.The full list of substrates is available below:PML HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"138","PKC","0.08022","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:FUS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"139","RSK","0.08022","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"140","RIPK2","0.08237","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK2 targets 2 genes from the input gene list.The full list of substrates is available below:HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"141","PRKD2","0.08547","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD2 targets 2 genes from the input gene list.The full list of substrates is available below:SET RXRA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"142","CSNK1D","0.08547","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1D targets 2 genes from the input gene list.The full list of substrates is available below:DNMT1 HIF1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"143","RSK","0.09926","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RSK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"144","ADCK4","0.09926","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ADCK4 targets 1 genes from the input gene list.The full list of substrates is available below:FUS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"145","LCK","0.1003","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 4 genes from the input gene list.The full list of substrates is available below:SPI1 PRKCD IRF1 STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">4 substrates"
"146","PKC","0.1086","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"147","CAMKIV","0.1086","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIV targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"148","ERBB2","0.1128","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB2 targets 3 genes from the input gene list.The full list of substrates is available below:HSP90AA1 STAT1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"149","RIPK3","0.1151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK3 targets 3 genes from the input gene list.The full list of substrates is available below:DAXX HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"150","MTOR","0.1173","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MTOR targets 3 genes from the input gene list.The full list of substrates is available below:DNMT1 JUN STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"151","JNK3","0.1179","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JNK3 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"152","PKAALPHA","0.1196","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAALPHA targets 3 genes from the input gene list.The full list of substrates is available below:NFKB1 FOS RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"153","TRKB","0.1271","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRKB targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"154","BRD2","0.1271","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BRD2 targets 1 genes from the input gene list.The full list of substrates is available below:RB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"155","ADRBK1","0.1271","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ADRBK1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"156","PAK1","0.1311","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK1 targets 3 genes from the input gene list.The full list of substrates is available below:PRKCD HIST1H3A SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"157","AKT2","0.1356","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT2 targets 2 genes from the input gene list.The full list of substrates is available below:CHUK HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"158","CAMK2A","0.1478","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2A targets 3 genes from the input gene list.The full list of substrates is available below:ETS2 SMAD2 CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"159","PKC","0.1541","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"160","PKCALPHA","0.1627","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCALPHA targets 3 genes from the input gene list.The full list of substrates is available below:PRKCD NFKB1 MYOD1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"161","RPS6KB1","0.1645","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB1 targets 2 genes from the input gene list.The full list of substrates is available below:TP63 CDKN2A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"162","SCYL2","0.1802","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SCYL2 targets 1 genes from the input gene list.The full list of substrates is available below:NFYA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"163","PRKD1","0.1831","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD1 targets 2 genes from the input gene list.The full list of substrates is available below:JUN SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"164","PKCGAMMA","0.1831","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCGAMMA targets 2 genes from the input gene list.The full list of substrates is available below:PRKCD LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"165","PDK","0.1888","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"166","CDK10","0.1888","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK10 targets 1 genes from the input gene list.The full list of substrates is available below:ETS2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"167","MINK1","0.1888","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MINK1 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"168","MAST4","0.1888","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST4 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"169","CDK7","0.1906","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK7 targets 2 genes from the input gene list.The full list of substrates is available below:SMAD1 CDK9"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"170","DMPK","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"171","PKMYT1","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKMYT1 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"172","PKA","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKA targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"173","NTRK3","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NTRK3 targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"174","LMTK2","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LMTK2 targets 1 genes from the input gene list.The full list of substrates is available below:PPP1CA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"175","MARK4","0.1972","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"176","AURORAB","0.1981","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 2 genes from the input gene list.The full list of substrates is available below:RB1 NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"177","FASTK","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FASTK targets 1 genes from the input gene list.The full list of substrates is available below:WWP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"178","CSF1R","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSF1R targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"179","TLK2","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK2 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"180","GSG2","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSG2 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"181","PNCK","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PNCK targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"182","MATK","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MATK targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"183","MAPK15","0.2056","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"184","PRKCE","0.2095","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 2 genes from the input gene list.The full list of substrates is available below:IKBKB STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"185","MAP3K1","0.2098","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 3 genes from the input gene list.The full list of substrates is available below:HSP90AA1 STAT3 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"186","EIF2AK1","0.2139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK1 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"187","MAP3K6","0.2139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K6 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"188","MAP4K4","0.2139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"189","MAPK6","0.2139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK6 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"190","WEE1","0.2139","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""WEE1 targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"191","CDK16","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK16 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"192","FRK","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FRK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"193","CSNK1G1","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"194","MERTK","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MERTK targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"195","DYRK3","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","AURKC","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKC targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"197","CAMK2G","0.2221","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2G targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
